YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,CAE_TYPE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,OUT_OF_DIRECTIVES,CRIT_CODE,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,NUMBER_OFFERS
2020,3,43860,R209.S3,0,0,N,Søgne kommune,Rådhusveien 1,Søgne,4640,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO042,N,N,N,45000000,45000.0,45214200---45220000,N,5.0,1.0,3357332.04,3357332.04,3357332.04,N,OPE,0,L,N,1,5.0
2020,3,43860,R209.S3,0,0,N,Søgne Kommune,Rådhusveien 1,Søgne,4640,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO042,N,N,N,45215210,45215.0,45200000---45215214,N,5.0,1.0,19211400.01,19211400.01,19211400.01,N,OPE,0,L,N,1,7.0
2020,3,43865,R209.S3,0,0,N,Bergen Kommune,Serviceboks 7880,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO051,N,N,N,45100000,45100.0,45216121---71240000---71320000,N,5.0,1.0,5633416.64,5633416.64,5633416.64,N,OPE,0,L,N,1,9.0
2020,3,43866,R209.S3,0,0,N,Bergen Kommune,Serviceboks 7880,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO051,N,N,N,45233000,45233.0,34993000---45000000---45112730---45233124---45233125---45233226---45233300,Y,5.0,1.0,2029880.26,2029880.26,2029880.26,N,OPE,0,L,N,1,6.0
2020,3,43868,R209.S3,0,0,N,Polarsirkelen Lufthavnsutvikling AS,Pb 244,Mo i Rana,8601,OUT  ,NO,NO,N,8,Economical anf Financial Affairs,N,N,N,W,NO,N,N,N,45000000,45000.0,45200000---45210000---45213000---45213300---45213330---45213331---45213332,N,5.0,1.0,160434214.94,160434214.94,160434214.94,N,RES,0,M,N,1,2.0
2020,3,43872,R209.S3,0,0,N,Bergen Kommune,Serviceboks 7880,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO051,N,N,N,45000000,45000.0,45100000---45111100---45113000---45210000---45300000---45310000---45400000---45430000---45440000---45453000---71320000,N,5.0,1.0,4551483.75,4551483.75,4551483.75,N,OPE,0,L,N,1,9.0
2020,3,43875,R209.S3,0,0,Y,Dovre kommune---Lesja kommune---Lom kommune---Sel kommune---Skjåk kommune---Vågå kommune,Edvard Storms veg 2,Dovre---Lesja---Lom---Otta---Skjåk---Vågå,2680,OUT  ,NO,NO,N,3,General public\services,Y,Y,N,W,NO022,N,N,N,45231600,45231.0,45232300---45314000---64200000---71242000,Y,5.0,1.0,8393330.1,8393330.1,8393330.1,N,OPE,0,L,N,1,1.0
2020,3,43886,R209.S3,0,0,N,Tromsø kommune — Prosjektlederkontoret Utbyggingstjenesten,Rådhusgt.2,Tromsø,9299,OUT  ,NO,NO,N,R,"Recreation, culture and religion",N,N,N,W,NO072,N,N,N,45212225,45212.0,45100000---45200000---45300000---45400000---45500000,N,5.0,7.0,8650167.87,7310340.69,7310340.69,N,OPE,0,L,N,7,2.0
2020,3,43886,R209.S3,0,0,N,Tromsø kommune — Prosjektlederkontoret Utbyggingstjenesten,Rådhusgt.2,Tromsø,9299,OUT  ,NO,NO,N,R,"Recreation, culture and religion",N,N,N,W,NO072,N,N,N,45212225,45212.0,45100000---45200000---45300000---45400000---45500000,N,5.0,7.0,8650167.87,7310340.69,7310340.69,N,OPE,0,L,N,7,1.0
2020,3,43886,R209.S3,0,0,N,Tromsø kommune — Prosjektlederkontoret Utbyggingstjenesten,Rådhusgt.2,Tromsø,9299,OUT  ,NO,NO,N,R,"Recreation, culture and religion",N,N,N,W,NO072,N,N,N,45212225,45212.0,45100000---45200000---45300000---45400000---45500000,N,5.0,7.0,8650167.87,7310340.69,7310340.69,N,OPE,0,L,N,7,3.0
2020,3,43887,R209.S3,0,0,N,Tromsø kommune — Prosjektlederkontoret Utbyggingstjenesten,Rådhusgt.2,Tromsø,9299,OUT  ,NO,NO,N,R,"Recreation, culture and religion",N,N,N,W,NO072,N,N,N,45330000,45330.0,45100000---45200000---45300000---45400000---45500000,N,5.0,1.0,745135.02,745135.02,745135.02,N,OPE,0,L,N,1,1.0
2020,3,43887,R209.S3,0,0,N,Tromsø Kommune — Prosjektlederkontoret Utbyggingstjenesten,Rådhusgt.2,Tromsø,9299,OUT  ,NO,NO,N,R,"Recreation, culture and religion",N,N,N,W,NO072,N,N,N,45310000,45310.0,45311000---45315100---45315300,N,5.0,1.0,594692.15,594692.15,594692.15,N,OPE,0,L,N,1,4.0
2020,3,43887,R209.S3,0,0,N,HR Prosjekt AS,Dronning Eufemias gate 16,Oslo,0191,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO061,N,N,N,45231300,45231.0,45233300---71240000---71311210---71322200,N,5.0,1.0,12957203.34,12957203.34,12957203.34,N,OPE,0,M,N,1,3.0
2021,6,44202,R209.S3,0,0,N,Trondheim kommune,Erling Skakkes gate 14,Trondheim,7004,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO061,N,N,N,45232423,45232.0,45112400---45112700---45231300---45233226---45233300---45262210---45262300---45262620---45314310---45422000,N,5.0,1.0,1093635.63,1093635.63,1093635.63,N,OPE,0,M,N,1,3.0
2021,3,44203,R209.S3,0,0,N,Skodje Kommune,Rådhuset,Skodje,6260,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO053,N,N,N,45000000,45000.0,45210000---45214200---45214210---45262700---45400000---45422000---50000000---71310000---71311000---71500000---71540000---71541000,Y,5.0,1.0,5805201.07,5805201.07,5805201.07,N,OPE,0,M,N,1,2.0
2021,3,44203,R209.S3,0,0,N,Ålesund kommunale eiendom KF,Rådhuset,Ålesund,6025,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO053,N,N,N,45000000,45000.0,45000000---45100000---45110000---45111000---45111100---45113000---45210000---45214200---45214210---71000000---71200000---71210000---71221000---71240000---71250000---71300000---71320000---71400000---71420000,Y,5.0,1.0,15916281.13,15916281.13,15916281.13,N,NIC,0,M,N,1,3.0
2021,3,44203,R209.S3,0,0,N,Sel kommune,Botten Hansens gate 9,Otta,2670,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO022,N,N,N,45214200,45214.0,45100000---45212225---45233162---45233300---45300000---45310000---45330000---45400000---45420000---45430000---71240000---71300000---71320000,Y,5.0,1.0,14955772.24,14955772.24,14955772.24,N,OPE,0,M,N,1,4.0
2021,3,44203,R209.S3,0,0,N,Strand Kommune,Rådhusgaten 2,Jørpeland,4103,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45422000,45422.0,45261000---45261210---45261310---45262670---45421130---45421160,Y,5.0,1.0,5165671.39,4668450.8,4668450.8,N,OPE,0,L,N,1,7.0
2021,6,44203,R209.S3,0,0,N,AVINOR AS,PB 150,Gardermoen,2061,OUT  ,NO,NO,N,4,Airport-related activities,N,N,N,W,NO,N,N,N,45213331,45213.0,45111000---45111100---45112740---45223210---45235100---45235110---45235300---45262300---45262700---45300000---45310000---45330000---45351000---51100000,Y,5.0,1.0,44276957.29,44276957.29,44276957.29,N,NIC,0,,N,1,4.0
2021,6,44203,R209.S3,0,0,N,Bybanen Utbygging,postboks 7900,Bergen,5020,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO051,N,N,N,45000000,45000.0,31710000---45100000---45111200---45111211---45111213---45112100---45112700---45210000---45213310---45220000---45231300---45233300---45262300---45300000,Y,5.0,1.0,,,,N,NIC,0,M,N,1,7.0
2021,3,44205,R209.S3,0,0,N,Levanger kommune,Håkon Den Godes gt 30,Levanger,7600,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO062,N,N,N,45000000,45000.0,71220000---71221000,N,5.0,1.0,314858.36,314858.36,314858.36,N,OPE,0,M,N,1,6.0
2021,3,44205,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO051,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,6887526.69,6887526.69,6887526.69,N,OPE,0,L,N,1,9.0
2021,3,44207,R209.S3,0,0,N,Vestfold og Telemark fylkeskommune,Fylkesbakken 10,Skien,3715,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO033,N,N,N,45233162,45233.0,45112000---45213315---45232451---45233120---45233222---45233260---45316110,Y,5.0,1.0,5745089.98,5745089.98,5745089.98,N,OPE,0,L,N,1,8.0
2021,3,44207,R209.S3,0,0,N,Innlandet fylkeskommune,Parkgata 64,Hamar,2317,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO02,N,N,N,45214200,45214.0,45262700---45262800---45310000---45330000---45421000---45430000---45453100,Y,5.0,1.0,12791120.99,12791120.99,12791120.99,N,OPE,0,L,N,1,5.0
2021,3,44207,R209.S3,0,0,N,Innlandet fylkeskommune,Parkgata 64,Hamar,2317,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO022,N,N,N,45262700,45262.0,45112400---45232332---45236000---45310000---45312000---45316100---45330000---45331000---45332400,Y,5.0,1.0,4857248.24,4857248.24,4857248.24,N,OPE,0,L,N,1,4.0
2021,6,44207,R209.S3,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO012,N,N,N,45000000,45000.0,45111210---45112000---45221113---45223300---45231400---45234100---45234116---45262620---45342000,Y,5.0,1.0,,,,N,NIC,0,M,N,1,3.0
2021,3,44209,R209.S3,0,0,N,Overhalla Kommune,Administrasjonsbygget,Overhalla,7863,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO062,N,N,N,45000000,45000.0,45110000---45210000---45300000,Y,5.0,1.0,8334842.03,8334842.03,8334842.03,N,OPE,0,M,N,1,6.0
2021,3,44210,R209.S3,0,0,N,BIR NETT AS,Pb 6004,Bergen,5892,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO051,N,N,N,45000000,45000.0,45231000---45231100---45231300,Y,5.0,1.0,7773065.83,7773065.83,7773065.83,N,NIC,0,M,N,1,7.0
2021,3,44211,R209.S3,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45000000,45000.0,45214200---45214220,N,5.0,1.0,9150571.17,9150571.17,9150571.17,N,OPE,0,L,N,1,4.0
2021,3,44215,R209.S3,0,0,N,Viken fylkeskommune,Oscar Pedersens vei 39,Sarpsborg,1702,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,"NO031,NO012",N,N,N,45000000,45000.0,,Y,5.0,1.0,3935729.54,3935729.54,3935729.54,N,OPE,0,L,N,5,6.0
2021,3,44215,R209.S3,0,0,Y,Stord Kommune---Stord kommune,Postboks 304,Stord---Stord,5402---5402,OUT  ,NO,NO,N,8,Housing and community amenities,Y,Y,N,W,NO051,N,N,N,45000000,45000.0,45000000,N,5.0,1.0,3312587.84,3312587.84,3312587.84,N,OPE,0,M,N,1,5.0
2021,3,44215,R209.S3,0,0,N,Equinor ASA,Forusbeen 50,Stavanger,4035,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO051,N,N,N,45220000,45220.0,45255000,Y,5.0,1.0,102676595.69,102676595.69,102676595.69,N,NIC,0,L,N,1,4.0
2021,3,44215,R209.S3,0,0,N,Kvinnherad Kommune,Rosendalsvegen 10,Rosendal,5470,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,"NO051,NO05,NO",N,N,N,45232300,45232.0,45232300---64214400,N,5.0,1.0,724272.63,724272.63,724272.63,N,OPE,0,M,N,1,1.0
2021,3,44216,R209.S3,0,0,N,Statens vegvesen,Anton Jenssens gate 5,Tønsberg,3125,OUT  ,NO,NO,N,N,General public\services,N,N,N,W,"NO032,NO012",N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,297413992.31,297413992.31,297413992.31,N,NIC,0,L,N,1,3.0
2021,3,44217,R209.S3,0,0,N,Vestland fylkeskommune,Postboks 7900,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO05,N,N,N,45000000,45000.0,,N,5.0,1.0,7560769.44,7239161.3,7239161.3,N,OPE,0,L,N,1,2.0
2021,3,44217,R209.S3,0,0,N,Bergen Kommune,Serviceboks 7880,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO051,N,N,N,45210000,45210.0,45000000---71240000---71320000---71322000,Y,5.0,1.0,41884995.03,41884995.03,41884995.03,N,RES,0,M,N,1,6.0
2021,3,44217,R209.S3,0,0,N,Vestland fylkeskommune,Agnes Mowinckels gate 5,Bergen,5008,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO05,N,N,N,45314000,45314.0,45231600---45232300---45314300---45314320---64200000---64210000---72411000,Y,5.0,7.0,8265032.03,4486928.44,4486928.44,N,NIC,0,M,N,7,4.0
2021,3,44217,R209.S3,0,0,N,Vestland fylkeskommune,Agnes Mowinckels gate 5,Bergen,5008,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO05,N,N,N,45314000,45314.0,45231600---45232300---45314300---45314320---64200000---64210000---72411000,Y,5.0,7.0,8265032.03,4486928.44,4486928.44,N,NIC,0,M,N,7,1.0
2021,3,44217,R209.S3,0,0,N,Vestland fylkeskommune,Agnes Mowinckels gate 5,Bergen,5008,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO05,N,N,N,45314000,45314.0,45231600---45232300---45314300---45314320---64200000---64210000---72411000,Y,5.0,7.0,8265032.03,4486928.44,4486928.44,N,NIC,0,M,N,7,2.0
2021,3,44221,R209.S3,0,0,N,Oslo kommune v/ Bymiljøetaten,Postboks 636 Løren,Oslo,0507,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO011,N,N,N,45000000,45000.0,34928500---45112710---45230000---45231300---45232000---45232140---45233000---45233100---45233120---45233222---45240000---45247000---45251250---45252210---45262300---45262500---45262510---45262520---45316110---77310000,Y,5.0,1.0,8133472.3,8133472.3,8133472.3,N,OPE,0,M,N,1,5.0
2021,3,44225,R209.S3,0,0,N,Bergen Kommune,Serviceboks 7880,Bergen,5020,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO051,N,N,N,45000000,45000.0,45100000---45112330---45215000---45215200---45215210---71200000---71240000---71320000,Y,5.0,1.0,5162291.48,5162291.48,5162291.48,N,OPE,0,M,N,2,3.0
2021,3,44226,R209.S3,0,0,N,Strand Kommune,Rådhusgata 2,Jørpeland,4126,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45262410,45262.0,45223210---45421131---45422000---45443000,Y,5.0,1.0,268173.53,268173.53,268173.53,N,OPE,0,L,N,1,3.0
2021,3,44230,R209.S3,0,0,N,Universitetet i Oslo,Problemveien 7 Lucy Smiths hus,Oslo,0313,OUT  ,NO,NO,N,N,Education,N,N,N,W,NO011,N,N,N,45453100,45453.0,45310000---45330000---45421000---45430000---45440000---71240000---71300000---71310000,Y,5.0,1.0,10330281.7,10330281.7,10330281.7,N,OPE,0,M,N,1,8.0
2021,3,44231,R209.S3,0,0,N,Helse Sør-Øst RHF,,Hamar,0275,OUT  ,NO,NO,N,1,Health,N,N,N,W,NO032,N,N,N,45221220,45221.0,45112000---45112400---45221113---45233300---45262210---45262211---45262300---45262310---45314300---45314310---45316000---45320000,N,5.0,1.0,13719961.9,13719961.9,13719961.9,N,OPE,0,M,N,1,6.0
2021,3,44231,R209.S3,0,0,N,Statsbygg,Biskop Gunnerus' gate 6,Oslo,0103,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO073,N,N,N,45000000,45000.0,,Y,5.0,1.0,9633412.77,9633412.77,9633412.77,N,OPE,0,L,N,1,3.0
2021,3,44232,R209.S3,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO031,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,7576989.17,7576989.17,7576989.17,N,OPE,0,L,N,1,6.0
2021,3,44232,R209.S3,0,0,N,Statens vegvesen,Postboks 6706 Etterstad,Oslo,0609,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO051,N,N,N,45000000,45000.0,45221100---45221111,Y,5.0,1.0,25971316.6,25971316.6,25971316.6,N,NIC,0,M,N,1,3.0
2021,6,44232,R209.S3,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO01,N,N,N,45230000,45230.0,45100000---45220000---45310000,Y,5.0,1.0,,,,N,AWP,1,M,N,1,5.0
2021,3,44235,R209.S3,0,0,N,BIR AS,Pb 6004,Bergen,5892,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO051,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,22630444.84,22630444.84,22630444.84,N,NIC,0,M,N,1,6.0
2021,3,44236,R209.S3,0,0,N,Asplan Viak AS,Postboks 24,Sandvika,1337,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,"NO072,NO07,NO",N,N,N,45214200,45214.0,45000000---45210000---71320000,Y,5.0,1.0,9989185.11,9989185.11,9989185.11,N,OPE,0,M,N,1,5.0
2021,3,44238,R209.S3,0,0,N,Helse Sør-Øst RHF,,Hamar,,OUT  ,NO,NO,N,1,Health,N,N,N,W,NO011,N,N,N,45310000,45310.0,38343000---38570000---38800000---48516000---48921000,N,5.0,1.0,2175645.8,2175645.8,2175645.8,N,NIC,0,M,N,1,2.0
2021,3,44238,R209.S3,0,0,N,Innlandet fylkeskommune,Parkgata 64,Hamar,2317,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO02,N,N,N,45214200,45214.0,45100000---45262800---45300000---45310000---45330000---45400000---45421000---45430000---45453100---71240000---71310000---71320000,Y,5.0,1.0,9042338.61,9042338.61,9042338.61,N,OPE,0,L,N,1,2.0
2021,3,44242,R209.S3,0,0,N,Oslo kommune v/ Omsorgsbygg Oslo KF,"Besøksadresse: Grenseveien 78 C, 0663 Postadresse: Postboks 6391 Etterstad",Oslo,0604,OUT  ,NO,NO,N,R,General public\services,Y,N,Y,W,"NO011,NO",N,N,N,45216121,45216.0,45000000---45210000---45216000,Y,5.0,1.0,9244999.16,9244999.16,9244999.16,N,OPE,0,M,N,1,6.0
2021,3,44242,R209.S3,0,0,N,Oslo kommune v/ Omsorgsbygg Oslo KF,"Besøksadresse: Grenseveien 78 C, 0663 Postadresse: Postboks 6391 Etterstad",Oslo,0604,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,"NO011,NO",N,N,N,45216121,45216.0,45000000---45210000,Y,5.0,1.0,9222962.13,9222962.13,9222962.13,N,OPE,0,M,N,1,4.0
2021,3,44244,R209.S3,0,0,N,Viken fylkeskommune,Oscar Pedersens vei 39,Sarpsborg,1702,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO03,N,N,N,45233141,45233.0,45233139---50230000---63712200,Y,5.0,1.0,20161050.05,20161050.05,20161050.05,N,OPE,0,L,N,1,4.0
2021,3,44245,R209.S3,0,0,N,Røros kommune,"Abakus AS, Postboks 128",Engerdal,2440,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO061,N,N,N,45000000,45000.0,45200000---45210000---45216000---45216100---45216120---45216121---45216122---45220000,N,5.0,1.0,5872084.26,5872084.26,5872084.26,N,NIC,0,M,N,1,2.0
2022,3,44564,R209.S5,0,0,N,Helse Sør-Øst RHF,,Hamar,,OUT  ,NO,NO,N,1,Health,N,N,N,W,NO081,N,N,N,45343200,45343.0,35111300---45343210---45343220---45343230,N,5.0,1.0,4282200.27,4282200.27,4282200.27,N,OPE,0,M,N,1,2.0
2022,3,44565,R209.S5,0,0,N,Helse Sør-Øst RHF,,HAMAR,,OUT  ,NO,NO,N,1,Health,N,N,N,W,NO081,N,N,N,45315300,45315.0,31121000---31127000---31682530---51111200---71321000,N,5.0,1.0,1980163.92,1980163.92,1980163.92,N,NIC,0,M,N,1,2.0
2022,3,44566,R209.S5,0,0,N,Rogaland Fylkeskommune,Arkitekt Eckhoffsgate 1,Stavanger,4010,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45000000,45000.0,45214200---45214220,N,5.0,1.0,11475657.71,11475657.71,11475657.71,N,RES,0,M,N,1,3.0
2022,3,44566,R209.S5,0,0,N,Vest-Agder-Museet IKS,Postboks 517 Lund,Kristiansand,4605,OUT  ,NO,NO,N,R,"Recreation, culture and religion",N,N,N,W,NO092,N,N,N,45000000,45000.0,45000000---71000000---92520000---70000000,Y,5.0,1.0,11317387.07,11317387.07,11317387.07,N,NIC,0,M,N,1,4.0
2022,3,44572,R209.S5,0,0,N,Bærum kommune,Postboks 700,SANDVIKA,1304,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO082,N,N,N,45310000,45310.0,44523300---45213316---45311000,N,5.0,1.0,332027.98,332027.98,332027.98,N,OPE,0,M,N,1,3.0
2022,6,44572,R209.S5,0,0,N,Bane NOR SF ,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO0A2,N,N,N,45234100,45234.0,45111200---45111300---45112300---45112100---45112400---45113000---45234113---45234115---45234116---45234130---45111240,Y,5.0,1.0,78044664.63,78044664.63,78044664.63,N,NIC,0,M,N,1,5.0
2022,6,44572,R209.S5,0,0,N,Bane NOR SF,Postboks 4350,HAMAR,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO082,N,N,N,45231000,45231.0,45231100---45231110---45232000,N,5.0,1.0,,,,N,AWP,1,M,N,1,4.0
2022,6,44573,R209.S5,0,0,N,Oslo kommune v/Vann- og avløpsetaten,Herslebs gate 5,Oslo,0561,OUT  ,NO,NO,N,4,Water,N,N,N,W,NO,N,N,N,45231300,45231.0,45000000---45221240,Y,5.0,1.0,,,,N,NIC,0,M,N,1,2.0
2022,6,44573,R209.S5,0,0,N,Bane NOR SF,Postboks 4350,HAMAR,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO081,N,N,N,45231000,45231.0,45231100---45231110---45232000,N,5.0,1.0,,,,N,AWP,1,M,N,2,4.0
2022,3,44575,R209.S5,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO071,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,111477404.68,111477404.68,111477404.68,N,NIC,0,M,N,1,3.0
2022,3,44578,R209.S5,0,0,N,Helse Sør-Øst RHF,,HAMAR,,OUT  ,NO,NO,N,6,Health,N,N,N,W,NO081,N,N,N,45330000,45330.0,45332400,N,5.0,1.0,11069239.32,11069239.32,11069239.32,N,NOC,0,M,N,1,1.0
2022,3,44579,R209.S5,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO074,N,N,N,45000000,45000.0,45100000---45223000---45233000---45233300---45316000---45341000---45342000---51110000,Y,5.0,1.0,33345690.78,33345690.78,33345690.78,N,NIC,0,L,N,1,2.0
2022,6,44578,R209.S5,0,0,N,Bybanen Utbygging,postboks 7900,Bergen,5020,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO0A2,N,N,N,45422000,45422.0,34928230---45315100---45331210---45440000,Y,5.0,1.0,,,,N,NIC,0,M,N,1,4.0
2022,6,44581,R209.S5,0,0,N,Oslo kommune v/Vann- og avløpsetaten,Herslebs gate 5,Oslo,0561,OUT  ,NO,NO,N,4,Water,N,N,N,W,NO,N,N,N,45000000,45000.0,45232150,Y,5.0,1.0,,,,N,NIC,0,M,N,1,2.0
2022,3,44582,R209.S5,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO0A2,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,20407445.51,20407445.51,20407445.51,N,NIC,0,L,N,1,3.0
2022,3,44586,R209.S5,0,0,N,Øvre Romerike Innkjøpssamarbeid,Furusetgt 12,Jessheim,2050,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO082,N,N,N,45233100,45233.0,45231300---45232453---45233120,Y,5.0,1.0,30600297.15,30600297.15,30600297.15,N,OPE,0,L,N,1,5.0
2022,3,44586,R209.S5,0,0,N,Oslo kommune v/ Omsorgsbygg Oslo KF,"Besøksadresse: Grenseveien 78 C, 0663 Oslo Postadresse: Postboks 6391 Etterstad",Oslo,0604,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,50000000---50700000,N,5.0,1.0,7853748.88,7853748.88,7853748.88,N,OPE,0,M,N,1,6.0
2022,6,44596,R209.S5,0,0,N,Bane NOR SF,Postboks 4350,HAMAR,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO020,N,N,N,45000000,45000.0,45213320---45234000---45234100,Y,5.0,1.0,8335357.61,8335357.61,8335357.61,N,OPE,0,M,N,1,2.0
2022,3,44604,R209.S5,0,0,N,Senja kommune,Postboks 602,Finnsnes,9306,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO074,N,N,N,45000000,45000.0,45000000,N,5.0,1.0,1956991.53,1956991.53,1956991.53,N,NIC,0,M,N,1,3.0
2022,3,44604,R209.S5,0,0,N,Senja kommune,Postboks 602,Finnsnes,9306,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO074,N,N,N,45000000,45000.0,45000000,N,5.0,1.0,2500420.14,2500420.14,2500420.14,N,NIC,0,M,N,1,1.0
2022,3,44604,R209.S5,0,0,N,Senja kommune,Postboks 602,Finnsnes,9306,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO074,N,N,N,45000000,45000.0,45000000,N,5.0,1.0,4814755.05,4617968.57,4617968.57,N,NIC,0,M,N,1,1.0
2022,3,44606,R209.S5,0,0,N,Statens vegvesen,Postboks 1010 Nordre Ål,Lillehammer,2605,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,32462272.29,32462272.29,32462272.29,N,NIC,0,L,N,1,3.0
2022,3,44610,R209.S5,0,0,N,Klepp kommune,Postboks 25,KLEPPE,4358,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO0A1,N,N,N,45000000,45000.0,39000000---71300000---71500000---71600000,N,5.0,1.0,15956190.12,15956190.12,15956190.12,N,OPE,0,M,N,1,5.0
2023,3,44928,R209.S5,0,0,N,BIR AS,Pb 6004,Bergen,5892,,NO,,N,6,Other,N,N,N,W,NO0A2,N,N,N,45232000,,45000000---45200000---45231100---45233000,Y,,1.0,7084313.17,7084313.17,7084313.17,N,NIC,0,M,N,1,3.0
